centroid_lat,centroid_lon,height_m,material_type,attenuation_db,footprint_area_m2
33.99806191318403,71.50900364483007,,concrete,20,140.74627654931632
33.99838530000001,71.50904084999999,,concrete,20,407.62146433668875
33.998475665813004,71.50844847857131,,concrete,20,872.3423777254375
33.99948431576823,71.50357344392955,,concrete,20,48.47003467316104
33.9980634,71.50287964999998,,concrete,20,96.89156112828903
33.9978904,71.50287855,,concrete,20,87.63259451105297
33.997954355371085,71.50452078910956,,concrete,20,45.237984939038434
33.99793160000001,71.50569854999999,,concrete,20,108.26557927538289
33.99653209995024,71.5104741334059,,concrete,20,195.32662580063973
33.99444081687897,71.51360661643123,,concrete,20,36.64152193153675
33.994380199999995,71.51350165,,concrete,20,24.527805319551756
33.99432218755712,71.51237718726054,,concrete,20,51.10210943764231
33.99288713817716,71.51309581941698,,concrete,20,21.12821253605348
33.99246705192154,71.51236882940445,,concrete,20,61.6192881959525
33.9914625878701,71.51091937254209,,concrete,20,16.014203078995227
33.99187493177982,71.51155679078471,,concrete,20,466.9772858135086
33.9917256,71.51180525,,concrete,20,139.93089978816576
33.99131395,71.51247120000001,,concrete,20,48.58541138069609
33.9915494,71.51164355,,concrete,20,327.1515634006124
33.991113649999996,71.5113786,,concrete,20,846.2285858489814
33.989372085358404,71.51243999744459,,concrete,20,67.97485711697664
33.987477866711515,71.51389082409297,,concrete,20,184.4157506103431
33.987653194758465,71.5136111291153,,concrete,20,10.139270613150675
33.976865924239235,71.51553659558368,,concrete,20,20.82589996544789
33.975345494028744,71.51721217526266,,concrete,20,44.23207550353626
33.97544543865982,71.51715519695476,,concrete,20,74.2239173604448
33.9776383204521,71.5172839966059,,concrete,20,77.57891679550528
33.97748187568224,71.51754155586534,,concrete,20,18.70876729591664
33.97750426196266,71.51758958074062,,concrete,20,52.65946144783847
33.977579558306594,71.51757372439333,,concrete,20,22.998589745208047
33.98303860943297,71.51663877448674,,concrete,20,12.938847023607375
33.98320635066025,71.5164163186173,,concrete,20,21.907829979963374
33.983286368838094,71.51633116243026,,concrete,20,45.43210736326149
33.98316642583499,71.51652678417017,,concrete,20,26.58268339311912
33.9829814,71.51690355,,concrete,20,116.26421969026
33.983115090725505,71.5168856301301,,concrete,20,60.75494069519429
33.98277533212762,71.517047468554,,concrete,20,785.2972402825419
33.98237352553089,71.51702965703294,,concrete,20,17.239373539883562
33.98136672924005,71.51791678708057,,concrete,20,29.930888329458558
33.98129773479797,71.51805631903177,,concrete,20,41.71960905265471
33.98130418318564,71.51816368363946,,concrete,20,55.66560016531058
33.98122917841513,71.5181752169449,,concrete,20,68.41916851029231
33.9813599,71.51746495,,concrete,20,136.50596293312356
33.98166417864302,71.51788008188403,,concrete,20,325.2645632000042
33.98150427861226,71.5182201546648,,concrete,20,61.205389182221964
33.98172995,71.518106,,concrete,20,228.95140650741365
33.98464669999999,71.51786784999999,,concrete,20,81.80247994499838
33.9847876,71.51787815000002,,concrete,20,32.593287005554885
33.984640441571976,71.51773252314668,,concrete,20,93.10386122357329
33.98445976587379,71.51834548222611,,concrete,20,22.620935939962106
33.9838052,71.51904789999999,,concrete,20,202.9703606911385
33.98389975,71.51911030000001,,concrete,20,51.87816929559809
33.984088050000004,71.51933500000003,,concrete,20,54.08810491284329
33.98412915,71.51944624999999,,concrete,20,17.741609088441116
33.98412530176279,71.51937278253175,,concrete,20,17.731558682100154
33.9842036,71.51901190000001,,concrete,20,31.768642768072816
33.984435749999996,71.5191303,,concrete,20,126.73655249688622
33.98431134999999,71.51870975000001,,concrete,20,34.5791479267979
33.9844226,71.51882564999998,,concrete,20,113.63214257340022
33.98458167437789,71.51888889265892,,concrete,20,23.937485946840344
33.98458691359054,71.51894693138448,,concrete,20,44.05611710280684
33.9896985691778,71.5180127054252,,concrete,20,320.337814764415
33.99771453507097,71.51798657237454,,concrete,20,137.83686040930937
34.0044671,71.51461719999999,,concrete,20,68.79511268666873
33.996673733468185,71.50519791890645,,concrete,20,100.74986717004298
33.99682956683737,71.50529031602724,,concrete,20,95.50233909625776
33.99758671537164,71.50265513236229,,concrete,20,145.72091054702176
33.99756682403287,71.50297739495696,,concrete,20,184.13287820701123
33.997578250000004,71.50328805000001,,concrete,20,194.61315834219235
33.99762914026355,71.50381482826896,,concrete,20,248.87035939559925
33.9951446,71.50993880000001,,concrete,20,3074.4031828113593
33.99615076702213,71.52127813926634,,concrete,20,3243.836315472482
33.99562507092652,71.52223807049411,,concrete,20,3217.246695873393
33.99588635000001,71.52267985000002,,concrete,20,40.265787407165334
33.99605125000001,71.5227345,,concrete,20,133.1292634586723
33.996241079519,71.52278409475198,,concrete,20,132.114598241037
33.99635169999999,71.52244935,,concrete,20,219.0113826017313
33.99660755343695,71.52276173069137,,concrete,20,1353.8779593212823
33.99709168783876,71.52292849154782,,concrete,20,2466.042943241405
33.99765895,71.52044225,,concrete,20,38.22445551980383
33.997919100000004,71.5200699,,concrete,20,546.2745883400271
33.996957925238846,71.521414439937,,concrete,20,33.69397844920582
33.99659252372785,71.52197670569467,,concrete,20,130.26555637896377
33.99632220188687,71.5218763272997,,concrete,20,130.85921739297714
33.9967998917309,71.52212277640993,,concrete,20,151.3230917981983
33.996855954313915,71.52179689720523,,concrete,20,934.5963817334793
33.99664162573023,71.52182363960684,,concrete,20,177.0963996585909
33.99661085,71.52153315,,concrete,20,313.2286433672577
33.99649958289637,71.52126712850502,,concrete,20,204.45623879224385
33.99667480000001,71.52072319999999,,concrete,20,184.07538073615132
33.99661783771278,71.52103861804478,,concrete,20,54.672438588529616
33.996681893451225,71.5212766697954,,concrete,20,476.0645240614269
33.996870325691404,71.52118988287155,,concrete,20,323.21431174313705
33.99685474863481,71.52079946815834,,concrete,20,62.93355202386732
33.99693815959,71.52083613038998,,concrete,20,37.470601609201196
33.99705215,71.52038865,,concrete,20,213.92334503251388
33.99726903407517,71.52042280772224,,concrete,20,447.25341222136154
33.997278249999994,71.52006619999999,,concrete,20,169.64544483665333
33.99763205,71.52016105,,concrete,20,124.94226685531098
33.99767835,71.52030105,,concrete,20,32.22194862155689
33.99720503910803,71.52122170142067,,concrete,20,409.28024872355155
33.99731490435103,71.52113868063351,,concrete,20,86.97823713253379
33.997416930496804,71.52084764731654,,concrete,20,60.44701639098443
33.99756881561507,71.52079008294714,,concrete,20,35.825743427417834
33.99758225,71.52090765,,concrete,20,73.51430923875425
33.99799259635636,71.5211033905177,,concrete,20,572.092927209361
33.997700933842296,71.52097967858846,,concrete,20,170.7867925960929
33.99745455000001,71.52131400000002,,concrete,20,262.8301016221628
33.99763919693856,71.52141561948393,,concrete,20,123.01192640396621
33.99776767135156,71.5214902181766,,concrete,20,216.73495130513743
33.99729139514247,71.52197493457994,,concrete,20,430.119860074278
33.99708780000001,71.52188255000002,,concrete,20,97.01538745209241
33.997117659276405,71.52171843058558,,concrete,20,163.85735160289363
33.9974355545167,71.52168252678898,,concrete,20,237.63945467862473
33.99748890005231,71.52206873326253,,concrete,20,411.61074634598094
33.99752973081042,71.52241629374318,,concrete,20,51.47838111965219
33.99748778082734,71.52253011226027,,concrete,20,138.66812965646633
33.997603048305244,71.52177956842466,,concrete,20,109.15428463220238
33.9977206,71.52183109999999,,concrete,20,372.54622862315375
33.998175948114444,71.52146593254928,,concrete,20,80.28956234394506
33.997937031402884,71.52179535140722,,concrete,20,453.2798174322147
33.997914741237715,71.52223616477978,,concrete,20,209.0469259885925
33.997862749999996,71.5220291,,concrete,20,71.7361318866831
33.997773949999996,71.52225605000001,,concrete,20,428.36708401741663
33.997915199999994,71.52246455,,concrete,20,236.62013637920313
33.9976606022599,71.5227715848668,,concrete,20,488.21956310111887
33.99788564999999,71.522757,,concrete,20,355.0740338289967
33.997562509941645,71.52326756682025,,concrete,20,476.8486150185985
33.99788033045003,71.52327181965396,,concrete,20,159.61750891907582
33.99784986302454,71.52351412080955,,concrete,20,538.2315552678266
33.998173786835416,71.52349850811856,,concrete,20,225.75252000823676
33.998331602074146,71.5236503283205,,concrete,20,263.2207828876604
33.998282422519516,71.52332046509056,,concrete,20,168.24596792682613
33.99840695,71.5232851,,concrete,20,63.771251282533704
33.998538599999996,71.523256,,concrete,20,32.88952198587458
33.998438799999995,71.52283905,,concrete,20,317.0582860286209
33.99859419425904,71.52167655407324,,concrete,20,230.2062264571309
33.99856517448103,71.52143862334817,,concrete,20,78.21338295514045
33.99875432345878,71.52118920983686,,concrete,20,28.56487904050333
33.997824566745244,71.52055781658063,,concrete,20,85.72928749846365
33.997955700000006,71.5205173,,concrete,20,58.042582782684256
33.998315600000005,71.52077435000001,,concrete,20,21.443111745941806
33.9984327,71.52092755,,concrete,20,237.48688265703643
33.9982832,71.52001310000001,,concrete,20,499.3296612890826
33.97219954869873,71.4479365827349,,concrete,20,2342.2396191828348
33.943705139412735,71.55421964315144,,concrete,20,115.37879131161257
33.97812502531517,71.51310006962146,,glass,12,629.4134409259002
34.01596009267183,71.61443908623505,,wood,6,187.52943420740544
34.0151931934588,71.59235680230074,,concrete,20,205.84375413853448
34.01506304262908,71.59234086666204,,concrete,20,135.00752396245133
34.0150855696361,71.59246586997051,,concrete,20,108.97064373842471
34.01429549781495,71.59295153205932,,concrete,20,1096.7395648645788
34.01423644022238,71.59271733222664,,concrete,20,429.3471923458617
34.01425521447654,71.59385132351728,,concrete,20,1041.6004169176313
34.01422441713189,71.59567390429095,,concrete,20,79.27873483567765
34.014183869830696,71.61440622682517,,concrete,20,2476.5290428202575
34.0151354232272,71.61472473267575,,concrete,20,511.5431330663727
34.01499500742559,71.6144537362723,,concrete,20,987.5998774769562
33.97003065964384,71.51441518616194,,wood,6,85.37626791369973
33.970108108985485,71.51429730154092,,wood,6,94.37531127450083
33.97014517320723,71.51411101639269,,wood,6,104.56399240360028
33.97024134356586,71.5140329982368,,wood,6,75.05393712262948
33.97031372012874,71.51388577763967,,wood,6,23.826131128958345
33.970367176659416,71.51383669707012,,wood,6,46.49402080711355
33.97047487174677,71.51391171566175,,wood,6,73.96833160691891
33.970632371945825,71.51394488462255,,wood,6,94.2636144195408
33.97033223890738,71.51432904893196,,wood,6,116.75996198497587
33.97032708532232,71.5144344400788,,wood,6,35.493777151138005
33.9701987934568,71.51462513255231,,wood,6,59.98746215916252
33.97016894233895,71.51470210708247,,wood,6,39.99220583902511
33.9700405854247,71.5147337915474,,wood,6,92.17744495151396
33.970081113333336,71.5145547288889,,wood,6,51.53134239933172
33.97056063136649,71.51410426246524,,wood,6,19.920101767642745
33.970476387298014,71.51408469851737,,wood,6,87.14995124726862
33.97060836643054,71.51451244646499,,wood,6,132.04988524501897
33.97067467234562,71.51449177048914,,wood,6,87.69318858306994
33.97078169494264,71.51472967836165,,wood,6,138.53413731392246
33.970992586209555,71.51521240039189,,wood,6,180.22083959377355
33.97085244266201,71.51432353410111,,wood,6,242.1745253928668
33.97092517486966,71.51457507417126,,wood,6,39.21774768867826
33.970793258295856,71.51481753547316,,wood,6,148.84098274311964
33.97093785951228,71.5147941215418,,wood,6,63.757991507656996
33.969678937648695,71.51722665254648,,wood,6,111.90745964574106
33.9696553,71.51734210000001,,wood,6,52.92921151194832
33.96957693808597,71.51752110649409,,wood,6,173.68950286941035
33.96947021106702,71.51782120591312,,wood,6,355.2127601039442
33.96945861118081,71.51811464781363,,wood,6,410.8757434237751
33.969599507131136,71.51816584120186,,wood,6,132.2476501976778
33.96959698598348,71.51834440651955,,wood,6,131.6343724956654
33.96986185,71.51866165,,wood,6,101.18920826927983
33.96995443086806,71.51851934919563,,wood,6,46.668219419613976
33.96997204689997,71.51836250334408,,wood,6,128.63597304156363
33.969907781461636,71.51819938925634,,wood,6,106.00108415390513
33.970031351915615,71.51807243154113,,wood,6,315.5178874111785
33.97061103613371,71.51474393980949,,wood,6,150.7398798937183
33.97029702827422,71.51475630682755,,wood,6,62.91045050265186
34.01451186958166,71.61141741066798,,concrete,20,212.42560734732692
34.01433550644386,71.61144239064956,,concrete,20,184.14524327183696
34.01423749694512,71.61148615715919,,concrete,20,69.94368583507531
34.01414382008438,71.61139824475612,,concrete,20,126.74093126499275
34.01414451779775,71.61170797515268,,concrete,20,265.05921517046806
34.01414184448486,71.61203165297944,,concrete,20,302.47502507072
34.01460733480248,71.61386969003222,,concrete,20,247.2352828209057
34.01460167206187,71.6137465262946,,concrete,20,65.30720270841707
34.01478210581316,71.6136836085161,,concrete,20,618.5405388157466
34.01527207176202,71.61495808518873,,concrete,20,520.6111945248566
34.01455445352546,71.61635106360241,,concrete,20,372.88962453676726
34.01492351195061,71.61557014025121,,concrete,20,542.3300418450164
34.01325614246953,71.61417357248096,,concrete,20,154.80903316412608
34.013184746203756,71.61337989379683,,concrete,20,658.5669752487518
34.013434889988005,71.61274780375906,,concrete,20,213.85697733969656
34.01542735345422,71.60726790777204,,concrete,20,818.2817805761782
34.015716991133296,71.61011775523149,,concrete,20,796.6952379326349
34.01499064900536,71.60876606212383,,concrete,20,276.0259147240264
34.0131004501736,71.61266847193336,,concrete,20,419.9869794802526
34.013643506846186,71.61368436864693,,concrete,20,392.8259698796777
34.01377736120818,71.6142724699801,,concrete,20,368.7236839663814
34.015033608396,71.59722381547577,,concrete,20,524.5215730269732
34.01524854387212,71.59692339405272,,concrete,20,499.324095554877
34.01358024502105,71.59568568914165,,concrete,20,602.8997238254992
34.012360699189024,71.59659433340818,,concrete,20,382.08690713608104
34.01240329027473,71.59679415799584,,concrete,20,605.8860858360492
34.012551881836735,71.59725284774687,,concrete,20,539.9387900788278
34.01300468463779,71.59589509368831,,concrete,20,677.3382862851342
34.0128196692233,71.59590928594666,,concrete,20,1077.2153555209359
34.01322567297775,71.59674289487822,,concrete,20,501.08804539201
34.01329281495141,71.59692292373488,,concrete,20,565.0464582159681
34.01337765771652,71.59710665838102,,concrete,20,449.65010814943145
34.01309816188203,71.59719527129086,,concrete,20,613.3518305979362
34.0132979125115,71.59742309841951,,concrete,20,248.1511991282367
34.013780787307674,71.59700770327622,,concrete,20,933.454286375241
34.01353061173817,71.5972150331036,,concrete,20,598.6984460957917
34.016028591566645,71.6099926728546,,concrete,20,129.77780868508756
34.009992365180366,71.59024055806104,,wood,6,156.31084023140957
34.01556850909823,71.59982065728458,,wood,6,176.31203465588632
34.01547497171903,71.59983587856186,,wood,6,70.18876646870838
34.015416573674656,71.59985031232048,,wood,6,77.55949647717264
34.01535395748462,71.59986442454867,,wood,6,92.82880855870438
34.015226855285974,71.59987695141575,,wood,6,274.80418585542714
34.015099412274154,71.59989327983287,,wood,6,87.43330866654408
34.01501299273555,71.59990905966058,,wood,6,105.46959494032902
34.014922333752324,71.59992657394243,,wood,6,123.64505997803039
34.01560331783883,71.59999778063805,,wood,6,119.26509698108889
34.01550033742329,71.59997028336262,,wood,6,88.31493186907483
34.01538510187445,71.60000175845886,,wood,6,68.58178380262855
34.01530512197198,71.60000233028501,,wood,6,57.647327821285046
34.0152308920587,71.60000687754953,,wood,6,28.716245524206826
34.01517097060732,71.60001580052989,,wood,6,34.72651610407195
34.015106603263824,71.60003493174634,,wood,6,22.448653860001745
34.015037088548034,71.60004196993702,,wood,6,51.30384867188896
34.01495921305931,71.60007192448107,,wood,6,45.43952083204558
34.01477691167199,71.59907587370515,,concrete,20,567.272737462172
34.01343781272593,71.5964329238993,,concrete,20,725.3531327007219
34.01380416906605,71.59632817241172,,concrete,20,955.3628741642041
34.01284477584756,71.59730981461622,,concrete,20,951.5055834743849
34.012471169263065,71.59696499052345,,concrete,20,244.01801233307157
34.01239400429508,71.59715150072695,,concrete,20,336.1472988183459
34.01251813769668,71.59600978441634,,concrete,20,1956.469073588423
34.012732549921694,71.59492977047626,,concrete,20,6764.11340413186
34.01368791006586,71.59395003186714,,concrete,20,7507.937253796715
34.01348916581308,71.5948950228871,,concrete,20,3071.0428375012657
34.01308190263647,71.59238735173975,,concrete,20,817.1121161127231
34.013091265022084,71.5929907548317,,concrete,20,599.1620311550552
34.013423658602356,71.59223493000358,,concrete,20,305.71971333073805
34.01622496902115,71.59388330224297,,concrete,20,1463.5325869525536
34.016232235725695,71.5948824174836,,concrete,20,296.75510574355167
34.016248982536425,71.59508113293134,,concrete,20,184.98624505096706
34.01633735871282,71.59592980725853,,concrete,20,557.0267647536197
34.016281587289185,71.5964376390294,,concrete,20,473.8132890747941
34.00475081418153,71.5321149673704,,wood,6,1309.271717106281
34.00480396609598,71.53254937979852,,wood,6,731.8396287091227
34.005007222537095,71.53242061265684,,wood,6,573.5015717646155
34.00506063300208,71.53186227727015,,wood,6,889.7256029609139
34.0052759511522,71.53224987559551,,wood,6,711.2618065654563
34.005250995733796,71.53173841840763,,wood,6,684.2310464622177
34.00542857922598,71.53211731566843,,wood,6,536.8340365324287
34.005595246732454,71.53173309969883,,wood,6,1077.7509408624871
34.00289694884285,71.52833283965876,,wood,6,194.7719611110171
34.00303062667291,71.52820787197963,,wood,6,242.64254092156887
34.003161662303256,71.52808170181552,,wood,6,178.71371102809775
34.00276020434534,71.52810868391647,,wood,6,171.9394555317227
34.00289558049454,71.52798470714204,,wood,6,162.08476781272086
34.00303929799594,71.52785048970884,,wood,6,179.77965613635456
34.00317788039684,71.52771018709365,,wood,6,212.7023158041822
34.00263828315638,71.52792406642105,,wood,6,232.2286709737522
34.00277988178072,71.52779769636547,,wood,6,240.8340369910943
34.00291970974941,71.52767456586785,,wood,6,207.8775226044486
34.003050416488385,71.5275495005304,,wood,6,198.46997827523282
34.00250969034265,71.52773160304844,,wood,6,189.71643254254792
34.00265051681396,71.5276029658303,,wood,6,207.60483375973243
34.00277866281357,71.52746754484986,,wood,6,236.6350531588954
34.0029236359839,71.52733369404834,,wood,6,219.73070143856182
34.00238042961764,71.52755061473046,,wood,6,191.02034648328325
34.00252712745554,71.52742685724667,,wood,6,181.43227794387718
34.00265671898206,71.52726926119817,,wood,6,267.2115998465091
34.00280188324918,71.52715214289054,,wood,6,210.9837738643852
34.00644315751112,71.5282746802845,,concrete,20,419.8637520872106
33.99804433927329,71.5244253204344,,concrete,20,572.3180422409639
33.99783897242728,71.52520871213488,,concrete,20,905.578604330577
33.9976547747783,71.52442638478932,,concrete,20,196.7642888281735
33.99730578866659,71.5247775957095,,concrete,20,1045.6905953946516
33.99734814130996,71.52393801563174,,concrete,20,563.8566445872973
33.99727873936751,71.52424988124592,,concrete,20,113.30419130232025
33.99779071773682,71.52473659522617,,concrete,20,203.66430998817978
33.997865422394625,71.52462234820922,,concrete,20,64.75710622599583
33.99673368508003,71.52359931250187,,concrete,20,258.29027882070966
33.996170437422975,71.52337376896509,,concrete,20,497.7623601404644
33.996470375764396,71.52350618974423,,concrete,20,41.0242027179735
33.99649015464919,71.52381114915602,,concrete,20,146.4569789729204
33.996230806607905,71.52373606266032,,concrete,20,180.2853802997609
33.99612037697094,71.52425158810512,,concrete,20,1402.712862560282
33.99678341301636,71.52460800362343,,concrete,20,838.9711766271712
33.99669635045606,71.52486163738308,,concrete,20,1763.1360789108653
33.99763521017403,71.52562835079904,,concrete,20,311.6776144462461
33.997262799158115,71.5253451431973,,concrete,20,925.1486712538667
33.997063702010955,71.52516812680872,,concrete,20,115.0968684840309
33.99665031427471,71.52569043597914,,concrete,20,841.9522195813205
33.996022131176815,71.52502493871597,,concrete,20,682.7188634733727
33.997058397712365,71.52612276553907,,concrete,20,1126.572314843253
33.997339897340275,71.52621107954961,,concrete,20,923.7750447682783
33.99750812378512,71.52629211795463,,concrete,20,384.73631993821635
33.99763070775467,71.52625443912532,,concrete,20,331.14182161134096
33.998150175675455,71.5232377976283,,concrete,20,174.25956999173658
33.99820298556757,71.52257356491214,,concrete,20,1826.5966501005423
33.99838941687523,71.5220088623909,,concrete,20,206.6308010833694
33.99823163073948,71.52184872334087,,concrete,20,189.55203673551816
33.995451775678056,71.52324315110242,,concrete,20,461.741289129424
33.99699775111481,71.52214653857075,,concrete,20,180.12017001553977
33.99462862781712,71.52330731158632,,concrete,20,1190.1668134388096
33.99503875962111,71.52382314731506,,concrete,20,960.8724385709091
33.99483653925389,71.52410472557516,,concrete,20,921.4916225031875
33.99449845265819,71.52353827645172,,concrete,20,936.4551434868742
33.993857978901765,71.52372103473729,,concrete,20,657.7866982107244
33.99409030001384,71.52304379125522,,concrete,20,3029.4496785499373
33.994932940274325,71.52289523717656,,concrete,20,1366.6107447179459
33.994749222517484,71.5227449447117,,concrete,20,588.2021697692206
33.99451913406959,71.52260595943815,,concrete,20,970.9762816220797
33.9951032857531,71.52302436844408,,concrete,20,535.1041560146258
33.99714929874492,71.5273368523082,,concrete,20,699.3452652104958
33.99677644962186,71.52675048348972,,concrete,20,841.6873136748837
33.995218643845256,71.52482037008038,,concrete,20,750.9180810648066
33.99496814111603,71.52472806486485,,concrete,20,540.2254089993424
33.99479103603131,71.52461699853298,,concrete,20,394.9696381069228
33.994013906361644,71.52513472727443,,concrete,20,730.572863853542
33.99362862246724,71.52408111820853,,concrete,20,342.40700841427633
33.99439979114374,71.52441198722777,,concrete,20,1125.4174366426537
33.9937423055924,71.52479378994693,,concrete,20,586.7900270796939
34.014953962648356,71.59149112469953,,concrete,20,1470.3995016966658
34.015076635297326,71.58962721300513,,wood,6,116.83052855566422
34.01502470639414,71.59098728237252,,concrete,20,2476.91711098161
34.01490130682366,71.58803470689514,,concrete,20,733.0478385479421
34.01483778887505,71.58668289198829,,concrete,20,1062.9992800810226
34.01183108871838,71.59364600898199,,wood,6,237.93274239362273
34.01195208920184,71.5938227228061,3.5,wood,6,205.1405022842387
34.01207898157784,71.59366849261319,,wood,6,358.83095865820724
34.01156468015101,71.59337160593937,,wood,6,357.25387231327124
34.01157381413674,71.59316021597719,,wood,6,304.080619801778
34.01207844941895,71.59317524555192,,wood,6,415.00772998614144
34.01180191735612,71.59337378770078,,wood,6,418.1818577262728
34.0117832763623,71.59315061270406,,wood,6,364.41322583829657
34.01154464950183,71.59411184601532,,wood,6,326.92142562667516
34.01168766487412,71.5941927425104,,wood,6,452.84640936471965
34.01193083892343,71.59420251739903,,wood,6,505.3702757858764
34.0116176613167,71.59383710710055,,wood,6,556.7827855453204
34.01161006813513,71.59362326420423,,wood,6,390.52963903020947
34.011320744739805,71.5936234378193,,wood,6,366.8860744701087
34.01138072543511,71.59382927378313,,wood,6,191.78758806452285
34.0111494567547,71.59383536271231,,wood,6,223.18290171648673
34.01136075952807,71.59405131254545,,wood,6,100.29592371910098
34.01134478823438,71.59429221775433,,wood,6,161.91827051542708
34.011151622049,71.59410335812136,,wood,6,211.5442462008836
34.01114412220737,71.59461354269864,,wood,6,362.03904349896413
34.011243316765494,71.59234587695613,10.71579275837483,wood,6,301.8870852869583
34.011233707238596,71.5926634943497,,wood,6,340.44589764094036
34.011356208374664,71.59210509624198,,wood,6,219.91745500780235
34.01098462788636,71.59211931766923,,glass,12,233.94149592774204
34.010722132401376,71.59209573887144,,glass,12,272.17355472760335
34.01008682245306,71.59209884767847,,glass,12,436.2549084629967
34.01035054089432,71.59211891090929,,glass,12,340.38227888067877
34.01064291533944,71.59231604901758,,glass,12,508.0169788377307
34.01056240630294,71.59210518388574,,glass,12,180.04826014628497
34.01019813445805,71.59232863226359,,glass,12,503.0156489984289
34.01000350564741,71.59379637297756,,wood,6,333.31393217695995
34.01089519121114,71.59284725836271,,wood,6,536.53541211932
34.010872507414945,71.59260098263749,,wood,6,451.03519268536667
34.01060689993477,71.59260590069395,,wood,6,395.8362218307489
34.01036583606141,71.59261547555259,,wood,6,453.562338070786
34.01062763469678,71.59284516086277,,wood,6,515.4022727721884
34.01035907267338,71.59284096565624,,wood,6,533.477924414956
34.010091948148016,71.59261776858008,,wood,6,594.1141912304669
34.010515759461676,71.59332523473202,,wood,6,283.46502646801974
34.01030186990957,71.59332448007144,,wood,6,406.33297103824896
34.01003247856319,71.59330903649442,,wood,6,392.9175094116701
34.01004352916048,71.59310862632447,,wood,6,411.7668529956397
34.010442236092615,71.59312835673298,,wood,6,307.64508889921797
34.01025933933979,71.5931099489195,,wood,6,255.32032009393455
34.00999100476813,71.59357371628074,,wood,6,228.87959627859897
34.010154751868406,71.59358349858688,,wood,6,193.63045462211534
34.010342436181645,71.59359289600393,,wood,6,467.2206548834967
34.01030042333081,71.59380387706828,,wood,6,643.8517637506209
34.010610293324675,71.59381457729903,,wood,6,447.8909951355296
34.01061090834882,71.59361297132219,,wood,6,431.49916609609096
34.01078069720143,71.59512808560787,,wood,6,865.6504730751124
34.01046587847074,71.59513558935201,,wood,6,840.6719107245531
34.010211656576736,71.59513751529084,,wood,6,444.1869144026456
34.00963286724804,71.59518182684229,,wood,6,229.23215331304834
34.01080990710472,71.59434328819752,,wood,6,699.62475009057
34.01057340146127,71.59433942836945,,wood,6,459.1302822173226
34.010026466087375,71.5942280602371,,wood,6,753.2243743220789
34.010316519861156,71.59431006774915,,wood,6,831.5653856622193
34.010890976425905,71.59461405882773,,wood,6,292.36978704153836
34.01066026557543,71.59458439167992,,wood,6,412.0578570881295
34.01088179141124,71.5940757413804,,wood,6,321.9194955468631
34.01059375944729,71.59407155683942,,glass,12,469.02403503068336
34.0107815165562,71.59598213474966,,wood,6,401.9231981563625
34.01007925840357,71.59486678090182,,wood,6,291.8317266199359
34.009703055130565,71.59441612290829,,glass,12,901.875535955325
34.00976813916689,71.5936727805607,,wood,6,647.5066057598849
34.01043197647005,71.59596302182611,,wood,6,218.48342158208752
34.01041175236797,71.59617841921987,,wood,6,420.5246269586917
34.010454940120134,71.59569162113598,,wood,6,770.5198530566901
34.010216381999236,71.59596932631393,,wood,6,317.2736799910095
34.00970804208588,71.59572483166524,,wood,6,329.8759359472522
34.009742158259385,71.59700469838316,,wood,6,223.09340219021854
34.01026056620312,71.59707247224219,,wood,6,475.1068968445674
34.01004541591399,71.59703228281798,,wood,6,302.3568151839448
34.00987256550134,71.59673344622685,,wood,6,183.86399879639666
34.0099856988343,71.59687988084927,,wood,6,92.59739581039626
34.00999488545611,71.59673775190674,,wood,6,166.1104890855781
34.010128870625955,71.59678376869012,,wood,6,105.76859523389116
34.00974328973219,71.59320452302224,,glass,12,98.90914147603785
34.00974979453437,71.59301879675131,,wood,6,136.17670629631596
34.00981010077243,71.59273649716951,,wood,6,609.4849669190553
34.00969711458433,71.5947835749366,,wood,6,175.87549034164593
34.00988801329181,71.59482479547762,,wood,6,499.7978432819746
34.01157492161099,71.5946174660702,,wood,6,582.7956066666907
34.01191560358376,71.59462313487202,,wood,6,571.0853806949708
34.01213700186447,71.59496456804894,,wood,6,511.642320323699
34.011783054202944,71.59494452923377,,wood,6,581.9071038976324
34.01154299509496,71.5949360832341,,wood,6,544.9449208288304
34.011503224760396,71.59522719991647,,wood,6,326.1424714904884
34.01161826355389,71.59522953199583,,wood,6,244.63130733024244
34.011727512200295,71.59523981509996,,wood,6,306.733396510795
34.011916819304915,71.59524172540225,,wood,6,460.98967898143917
34.0121257434345,71.59525957049351,,wood,6,484.65315150605267
34.01010242144297,71.5956541092265,,wood,6,608.6031210228613
34.01005959714194,71.59541834160828,,glass,12,638.9906061095071
34.01046932969289,71.5954173428833,,glass,12,392.90740305906326
34.011804680061665,71.5927619019888,,wood,6,996.4833755541598
34.0114781315308,71.59277876193205,,wood,6,1586.731503574727
34.010713972838644,71.59481843851792,,glass,12,808.0980742840089
34.00975387440474,71.59606440351787,,wood,6,1419.0774892835025
34.00970600365308,71.5964485406669,,wood,6,554.6139526960277
34.0099481884882,71.59644788159632,,wood,6,540.0748939114158
34.0101722207218,71.59645272023782,,wood,6,468.2718346898543
34.01038285252523,71.59647670684886,,wood,6,465.96334866581213
34.01059681645725,71.59651539939922,,wood,6,468.5353796376522
34.01127500236161,71.59494714735797,,wood,6,348.96052694754513
34.011110358137316,71.59486655717761,,wood,6,184.37366281434646
34.01128140432392,71.59524040360144,,wood,6,458.4906267647014
